author,body,likes,dislikes,replies,video_likes,video_dislikes,video_shares,video_views,youtube_predicted_emotion
@tazreanalrifty814,martinez was one of the best performers in wc 22.,1,0,0,309300,0,0,20463015,admiration
@hishamhishu9454,second goal 🔥 .. history,2,0,0,309300,0,0,20463015,excitement
@kkelio394,"i have started to watch football since 2002, this match was the most fantastic match in my life",3,0,0,309300,0,0,20463015,joy
@panchodman141,"even as a ronaldo fan, i still congratulate messi for this win against france. messi deserved to win the world cup but for me i feel that ronaldo deserved to win the tournament more. but happy for messi. but thanks for my goat ronaldo trying his best for winning the tournament. ronaldo should win next time.",0,0,0,309300,0,0,20463015,admiration
@Nabiq7,ngl heart pounding moment,0,0,0,309300,0,0,20463015,sadness
@neattechnologiestz8636,another cause of heart attack,0,0,0,309300,0,0,20463015,neutral
@tadano7875,still getting goosebumps,1,0,0,309300,0,0,20463015,excitement
@mirsabbirahammed2614,that third goal of france.....is scammed...coause that didn't touch the elbow of that defender but mbappe got hte penalty' by referee wrong decision and scored to tie,1,0,0,309300,0,0,20463015,neutral
@MarginCall123,"i'm sick of people saying this is the best game ever, it wasn't even the best game in this world cup. france didn't exist for 80 minutes, most goals were penalties, it was an average game.",1,0,0,309300,0,0,20463015,disapproval
@thychickembo582,le grand match de l’histoire du foot,0,0,0,309300,0,0,20463015,excitement
@luckyvanstega3379,i will never forget this match😭❤️🔥🔥,0,0,0,309300,0,0,20463015,love
@cr7goat4293,this is world hardest world cup final 😮 world record,6,0,0,309300,0,0,20463015,admiration
@Spider-man612,"other than the dumb stuff qatar did, this world cup was picture perfect",0,0,0,309300,0,0,20463015,admiration
@qasion,"france 2nd goal is absolute rookie mistake by defender 26, i would never call him to the national team again if i were the coach.",0,0,0,309300,0,0,20463015,neutral
@kaikarafrance1,"its so satisfying realizing there is no a single rat kid in the comments saying their nonsense: ""it was rigged for argentina""",1,0,0,309300,0,0,20463015,realization
@nicanordouglas472,peter drury is different level with his commentaries 🔥,1,0,0,309300,0,0,20463015,neutral
@user-gj3hh3ws5r,"can't summarize this match just in 2 mins. every minute was thrilling, especially when france got the first penalty. the best football match that i've ever watched.",1,0,0,309300,0,0,20463015,admiration
@fathergabrielstokes4706,masterpiece 🔥,2,0,0,309300,0,0,20463015,admiration
@SolomonHrangNawl859,this was and still is so fricking hype and im only 11 this is so fricking important to me,1,0,0,309300,0,0,20463015,excitement
@tumisangfani7829,the greatest final ever,0,0,0,309300,0,0,20463015,admiration
@drashfaqueahmedusman7207,most dramatic match of football history,0,0,0,309300,0,0,20463015,surprise
@LOSESTADOSUNIDOS1885,"men, the crowd is the crowd of manchester united, manchester united are the best fans",0,0,0,309300,0,0,20463015,admiration
@LOSESTADOSUNIDOS1885,"1:05, lautaro martinez",0,0,0,309300,0,0,20463015,neutral
@LOSESTADOSUNIDOS1885,0:53,0,0,0,309300,0,0,20463015,neutral
@samlosco8441,"one of the best games of football i've ever seen. me and my brother were watching this as argentina fans, and it was smooth sailing up until that 79th minute. the next hour was pure tension and agony until argentina finally won. amazing",2,0,0,309300,0,0,20463015,admiration
@boqueiraosangradouro-tz1cc,eu apostei na frança 😭,0,0,0,309300,0,0,20463015,sadness
@abdiwalihalane4964,i watch this match every day 🇦🇷 ❤,1,0,0,309300,0,0,20463015,love
@LOSESTADOSUNIDOS1885,0:28,0,0,0,309300,0,0,20463015,neutral
@LOSESTADOSUNIDOS1885,sports is talent,0,0,0,309300,0,0,20463015,admiration
@LOSESTADOSUNIDOS1885,"0:39, fifa official player, fifa official player",3,0,1,309300,0,0,20463015,neutral
@LOSESTADOSUNIDOS1885,"1:46, lautaro martinez, lautaro martinez",0,0,0,309300,0,0,20463015,neutral
@termvoid,my predictions were portugal v france. giroud 26’ 1:0 bruno fernandes 45+2’ 1:1 cristiano ronaldo 61’ 1:2 mbappe (p) 83’ 2:2 cristiano ronaldo (frk) 90+6’ 2:3 portugal win,0,0,1,309300,0,0,20463015,neutral
@desmondchee9976,germany did it in 1974 and now argentina who lost the first game but went on to win the world cup. losing the first game changes the mental dynamics. practically every game after that is a knock out game. they had plenty of time to practise. this explains why they didn't panic each time france equalised,0,0,0,309300,0,0,20463015,neutral
@renudahal3349,greatest sporting event ever.,0,0,0,309300,0,0,20463015,admiration
@FierceFame,absolutely no doubt.. the greatest fifa world cup final ever !,43,0,0,309300,0,0,20463015,admiration
@MHMISHU-ws7jh,most dramatic final match of all time. 2022 qatar world cup has been the best world cup ever. especially the final match & the argentina vs netherlands quarter final match. epic.,10,0,0,309300,0,0,20463015,admiration
@scrp7614,the 2nd mbappe goal is so incredible even in fifa is not thats smooth,2,0,0,309300,0,0,20463015,admiration
@alifarhad7009,the football legend messiiii,2,0,0,309300,0,0,20463015,neutral
@xaviero1387,when i was actually there i thought i was gonna deaf😅,2,0,0,309300,0,0,20463015,realization
@NazmulAhsanJessanExtras,5 months of world champions,1,0,0,309300,0,0,20463015,neutral
@pasqualebuccella6133,euro2020>>,0,0,2,309300,0,0,20463015,neutral
@namitasingh9323,di maria and messi and mbappe and kolo muani and emi martinez was goat of match,1,0,0,309300,0,0,20463015,neutral
@KurdishMedes,argentina second goal was piece of art 🖼️,7,0,0,309300,0,0,20463015,excitement
@KurdishMedes,of course the best football match ever,0,0,0,309300,0,0,20463015,admiration
@gqmeom7417,messi 😚😚😙😙😙😗😘,1,0,0,309300,0,0,20463015,amusement
@fairuznawfalhamid6639,what if kolo muani scores..,0,0,0,309300,0,0,20463015,curiosity
@mdtafiqulislam4070,🇧🇩🇧🇩🇧🇩🇦🇷🇦🇷🇦🇷💝💝💝,1,0,0,309300,0,0,20463015,neutral
@fsn7564,🇧🇷❤🇦🇷❤🇨🇵,0,0,0,309300,0,0,20463015,neutral
@theargaming,"very nice match and satisfying, congratulations argentina!",2,0,0,309300,0,0,20463015,admiration
@ShreeRam-uc6cr,m baape is orginal winner,0,0,1,309300,0,0,20463015,excitement
@stefaniamaulucci5287,"mbappe is black, i dont like him",1,0,0,309300,0,0,20463015,disapproval
@narutoshandi2504,i think this is likely the last hype world cup we will ever see again 😢😢😢,0,0,0,309300,0,0,20463015,excitement
@rohankhan4575,"peter drury commentary was amazing, especially at this part 0:47",0,0,0,309300,0,0,20463015,admiration
@GreenCactus76381,i know im late but i just wanna say that when i watched this live my balls were rising up in my stomach because of the intensity like fr i was with argentina and when the score was equal i was screaming my soul out,0,0,0,309300,0,0,20463015,fear
@sagezoro2145,what an event,0,0,0,309300,0,0,20463015,excitement
@janjantimalsina1465,💙,0,0,0,309300,0,0,20463015,curiosity
@retroboy-fh1ji,1:29 probablemente una de las mejores atajadas de todos los tiempos,0,0,0,309300,0,0,20463015,love
@ibrahimaljabour2294,only single reason every one saying greatest final (mbbape),0,0,0,309300,0,0,20463015,admiration
@luigiscopa5226,the two strongest football players from argentina are messi and di maria,1,0,1,309300,0,0,20463015,neutral
@ginz_with_sp1883,1:30 heart attack moment 💀,2,0,0,309300,0,0,20463015,surprise
@zitaoliu525,argentina is the best,2,0,1,309300,0,0,20463015,admiration
@borgi5885,my 7th time watching thos,0,0,0,309300,0,0,20463015,excitement
@muhammadyasin6539,the greatest final ever-12m views portugal vs spain group stage match -95m views 😅,2,0,4,309300,0,0,20463015,admiration
@sales144,tira os direitos autorais para que possam ser feitas edições com seus vídeos takes away the copyright so that edits can be made with your videos,2,0,0,309300,0,0,20463015,neutral
@commentbanglaofficials224,messi,1,0,0,309300,0,0,20463015,neutral
@harisanth8599,martinez save😮😮😮,1,0,0,309300,0,0,20463015,caring
@YeTism,that save is historic,1,0,0,309300,0,0,20463015,neutral
@riteshraj3918,mbappe legend. allez les bleus,2,0,0,309300,0,0,20463015,admiration
@zaina4913,i miss it,0,0,0,309300,0,0,20463015,sadness
@roberto5170,imagine how kolo muani is feeling for that save,1,0,0,309300,0,0,20463015,neutral
@MultiAsadahmad,i wish i could give 1 million likes,2,0,0,309300,0,0,20463015,desire
@MultiAsadahmad,absolutely no doubt it was the greatest world cup final.....,2,0,1,309300,0,0,20463015,admiration
@user-ce9fo4zl6s,it was a great match for both teams! 🇫🇷🇦🇷 may japan become stronger too🇯🇵🔥from🇯🇵,69,0,5,309300,0,0,20463015,admiration
@Soyleandromaximiliano,man argentina was unstoppable... american cup 2021 | 🇦🇷 1 - 0 🇧🇷 | finalissima 2022 | 🇦🇷 3 - 0 🇮🇹 | qatar 2022 final | 🇦🇷 3(4) - 3 (2) 🇫🇷 |,8,0,0,309300,0,0,20463015,neutral
@bibekdas7449,we probably gotta give some credit to martinez as well!,1,0,0,309300,0,0,20463015,gratitude
@kmfahim404,1:30 most important save in football,2,0,1,309300,0,0,20463015,neutral
@rinzinwangchuk03,1:33 underrated clearance,0,0,0,309300,0,0,20463015,neutral
@Esteling,oh juremos con gloria morir!💪👏👏👏,0,0,0,309300,0,0,20463015,neutral
@Xh1920,coming here after years seeing the 2014 final feels like the best therapy possible like a part of me got healed,1,0,2,309300,0,0,20463015,approval
@JexterZx,it still gives goosebumps after months,0,0,0,309300,0,0,20463015,excitement
@mdehtesham3172,all hail to emiliano martinez 🙇,0,0,0,309300,0,0,20463015,excitement
@bappysiddiquee1602,every time i watch it i can't believe my eyes. each time it gives me goosebumps.,1,0,0,309300,0,0,20463015,excitement
@abiolaabdulrasheed5306,"any time i get bored, i want to relieve the world cup final. it gets me pumped and jumping. it cemented the world cup as greatest football competition in the world.",21,0,0,309300,0,0,20463015,admiration
@mrmfamily5473,"please,, upload full match ❤",2,0,0,309300,0,0,20463015,love
@issv750xx9,i hope the euro 2024 is for us 🇫🇷😢🏆,1,0,0,309300,0,0,20463015,optimism
@AnjaundDani,somos todos montiel,2,0,0,309300,0,0,20463015,neutral
@praveenrajm.r224,കേരളത്തിൽ നിന്നുള്ളവർ ലൈക് അടിയട 🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷,3,0,0,309300,0,0,20463015,neutral
@jhoandavidguerrero,ole ole ole ole ole ole ole ola..soy argentina es un sentimiento no puedo parar! ⭐⭐⭐,3,0,0,309300,0,0,20463015,joy
@mikeone718.,muchachoooooos ❤️🇦🇷⭐⭐⭐,4,0,0,309300,0,0,20463015,love
@MdAlok-cv4zw,from bangladesh,2,0,0,309300,0,0,20463015,neutral
@joelllusco4488,"era tan epico el partido que el árbitro no quería acabarlo, increíble!💯💯💯",12,0,0,309300,0,0,20463015,approval
@Super09,"mbappe, what a player",2,0,0,309300,0,0,20463015,admiration
@user-ll7iu2mm4j,"david guetta documentary backstage pass wednesday may, 10th at 7:30 pm on rock entertainment",1,0,0,309300,0,0,20463015,neutral
@majidulshuvo8826,leo 🥰🥰,1,0,0,309300,0,0,20463015,approval
@julianrodriguez9197,5 meses y sigo llorando,2,0,0,309300,0,0,20463015,neutral
@bighubert3326,this match will go down in history as the greatest match in this sport in years time.,2,0,1,309300,0,0,20463015,admiration
@marioscafroglia,mbappe che esulta alla milito,1,0,0,309300,0,0,20463015,neutral
@mohamedel2482,"what a final i can't stop watching,just replay wow,and thank you emi for the greatest save❤",10,0,0,309300,0,0,20463015,admiration
@ankraider1895,"if kolo muani would have passed the ball to mbappe, it was his night and it was the sure choice",1,0,0,309300,0,0,20463015,neutral
@Shadzyking,1:29 that goal would have change the game and the history of fifa,26,0,2,309300,0,0,20463015,realization
@user-en6nj2eu8y,gooooooooooooooooooooooooooooooooool 💙💙💙💙💙💙🤍🤍🤍🤍🤍🤍🤍🤍🤍💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙🤍🤍🤍🤍🤍🤍🤍🤍💙💙💙💙💙,1,0,0,309300,0,0,20463015,annoyance
@Its_tottally_rayliza-----._.,the greatest final ever i cried bye i support argentina 💝💝💟❣💝💝💝💝,1,0,0,309300,0,0,20463015,joy
